18543833,P,720682862,202006,07/15/2021,POINTE COUPEE PRIVATE SCHOOL,990T,, 
18535303,P,464142232,201912,07/08/2021,NAROT,990EZ,, 
18545731,P,611402470,201912,07/16/2021,ANDOVER FOOTBALL ASSOCIATION INC,990T,, 
18545760,P,952771715,201906,07/16/2021,COMMUNITY SENIORSERV INC,990T,, 
18629064,P,751783322,201907,07/29/2021,TURTLE CREEK CHORALE INC,990T,, 
18629022,P,320378686,201912,07/29/2021,LAST HOUSE ON THE BLOCK INC,990T,, 
18544391,P,251017587,201912,07/15/2021,GRANT FOUNDATION INC,990T,, 
18509585,E,462631077,202012,07/01/2021,PENNACOOK PREGNANCY CENTER,990EZ,202140689349200524, 
18509631,E,842371524,202012,07/01/2021,LINDAS ANGELS LTD,990EZ,202110699349200046, 
18510220,E,800237896,202012,07/01/2021,FORERUNNERS NATIONCHANGERS INTERNATIONAL,990EZ,202100779349200330, 
18509074,E,271016240,202012,07/01/2021,BRIGHTSIDE THEATRE INC,990EZ,202130699349200223, 
18509797,E,461877333,202012,07/01/2021,HENNING FAMILY FOUNDATION,990EZ,202120709349201017, 
18509998,E,481005017,202012,07/01/2021,DODGE CITY SENIOR CENTER INC,990EZ,202140709349200109, 
18544467,P,510188568,201909,07/15/2021,SARASOTA MEMORIAL HEALTHCARE FOUNDATION INC,990T,, 
18550222,P,263152803,201912,07/20/2021,PURPOSE POINT COMMUNITY RESOURCE CENTER,990T,, 
18544576,P,521067541,201812,07/15/2021,WOODROW WILSON INTERNATIONAL CENTER FOR SCHOLARS,990T,, 
18535808,P,362041016,202006,07/08/2021,SOCIETY OF TRIBOLOGISTS AND LUBRICATION ENGINEERS,990T,, 
18578513,P,742683770,201912,07/21/2021,VICTORIA ASSOCIATION FOR CITIZENS WITH DISABILITIES,990T,, 
18547313,P,411675510,201912,07/17/2021,USTA NORTHERN,990T,, 
18578534,P,521497525,201912,07/21/2021,OUTDOORS FOREVER INC,990T,, 
18539816,P,222514163,201909,07/13/2021,EASTERN MAINE HEALTHCARE SYSTEMS EMHSF EMHS FOUNDATION EMHSF,990T,, 
18580910,P,841395495,201912,07/22/2021,DEFLANCE THRILL STORE,990,, 
18541631,P,636049462,201612,07/14/2021,HUNTSVILLE ANCIENT AND ACCEPTED SCOTTISH RITE TEMPLE CORP,990OA,, 
18530961,P,640428676,201905,07/06/2021,REFORMED THEOLOGICAL SEMINARY,990T,, 
18512638,P,240795959,202006,07/01/2021,GEISINGER MEDICAL CENTER,990T,, 
18532704,P,363966923,201912,07/07/2021,WEST INC,990T,, 
18532747,P,310732613,201912,07/07/2021,BRUKNER NATURE CENTER,990T,, 
18516271,P,582528098,201906,07/01/2021,DREW CHARTER SCHOOL INC,990T,, 
18516300,P,470379834,201909,07/01/2021,BEATRICE COMMUNITY HOSPITAL AND HEALTH CENTER INC,990T,, 
18516312,P,610870248,201906,07/01/2021,KENTUCKY ASSOCIATION OF COUNTIES INC,990T,, 
18516341,P,311795776,201909,07/01/2021,WASHINGTON DC ECONOMIC PARTNERSHIP,990T,, 
18531790,P,316061859,201506,07/06/2021,GLENFORD LIONS CLUB INTERNATIONAL ASSOCIATION OF LIONS,990EOA,, 
18532074,P,060678539,201906,07/06/2021,SUFFIELD ACADEMY,990T,, 
18531889,P,205497622,201906,07/06/2021,WEST GEORGIA HEALTH SERVICES INC,990T,, 
18547851,P,521655496,201907,07/19/2021,ABC CARE INC,990T,, 
18536576,P,741161940,201905,07/09/2021,UNIVERSITY OF MARY HARDIN-BAYLOR,990T,, 
18547373,P,742069339,202005,07/19/2021,KLEIN SOCCER CLUB INCORPORATED,990T,, 
18549825,P,010234189,201812,07/19/2021,NORTHERN MAINE MEDICAL CENTER,990T,, 
18549967,P,464253081,201911,07/20/2021,EAG CHARITABLE FOUNDATION,990PF,, 
18531943,P,540480621,201906,07/06/2021,UNITED JEWISH COMMUNITY OF THE VIRGINIA PENINSULA INC,990T,, 
18531947,P,026004971,201912,07/06/2021,AGNES M LINDSAY TRUST,990T,, 
18543238,P,912159894,201912,07/15/2021,TAILS OF JOY,990T,, 
18531985,P,391035429,201909,07/06/2021,ST VINCENT DE PAUL SOCIETY DISTRICT COUNCIL OF GREEN BAY INC,990T,, 
18540147,P,236447141,202003,07/13/2021,SUSQUEHANNA VALLEY EMERGENCY MEDICAL SERVICES,990T,, 
18594497,P,041589700,201912,07/22/2021,AUTOMOBILE INSURERS BUREAU OF MASSACHUSETTS,990O,, 
18594628,P,464242313,201912,07/23/2021,COMMUNITY LEADERS ROUNDTABLE OF SEATTLE,990,, 
18538331,P,204746134,202003,07/12/2021,BUILDING FUTURES FOUNDATION,990T,, 
18538434,P,540739343,201912,07/12/2021,WOMENS OVERSEAS SERVICE LEAGUE,990T,, 
18594090,P,916054267,201909,07/22/2021,FEDERAL WAY KIWANIS,990EO,, 
18615555,P,541589804,201912,07/29/2021,RICES HOTEL HUGHLETTS TAVERN FOUNDATION INC,990T,, 
18615719,P,456586111,201912,07/29/2021,AMES FAMILY FOUNDATION,990T,, 
18630131,P,200167282,201912,07/30/2021,HEALTH CARE FOUNDATION OF GREATER KC,990T,, 
18630335,P,810463898,201506,07/30/2021,LITERACY CENTER OF NORTHWEST MONTANA,990A,, 
18630347,P,262177290,201612,07/30/2021,SPURWINK ROD AND GUN CLUB,990EOA,, 
18630348,P,200102713,201812,07/30/2021,JUSTICE POLICY INSTITUTE,990T,, 
18564193,P,463770385,201712,07/20/2021,TURNIN2 SPORTS INC,990A,, 
18535911,P,813289163,201912,07/08/2021,HERITAGE GUILD OF VICKSBURG WARREN,990T,, 
18628635,P,430654854,201906,07/29/2021,CENTRAL METHODIST UNIVERSITY,990T,, 
18628735,P,362167758,201906,07/29/2021,JEWISH COMMUNITY CENTERS OF CHICAGO,990T,, 
18564492,P,226767675,202005,07/20/2021,KILIN AND CECILIE TO FOUNDATION,990PF,, 
18536116,P,562063057,201912,07/09/2021,KAPPA CHARITABLE TRUST FUND,990T,, 
18535240,P,205539614,201912,07/08/2021,IRVINE YOUTH WATER POLO CORPORATION,990,, 
18564610,P,363796894,201911,07/20/2021,LEONARD N BLOCK CHARITABLE FOUNDATION,990PF,, 
18628961,P,550695143,202002,07/29/2021,VALLEY HEALTH CARE INC,990T,, 
18545672,P,207490417,201912,07/16/2021,VALLEY CHARITABLE TRUST,990T,, 
18629374,P,261672457,201906,07/29/2021,ANTIOCH COLLEGE CORPORATION,990T,, 
18510173,E,133316951,202008,07/01/2021,MORNINGSIDE PLAYERS INC,990EZ,202130719349200123, 
18510224,E,454983299,202012,07/01/2021,KICKSTART STABLES INC,990EZ,202100779349200420, 
18509682,E,472007344,202012,07/01/2021,KNOCKOUT VOLLEYBALL INC,990EZ,202110699349200821, 
18509147,E,204649940,202012,07/01/2021,JOELS WORLD CHURCH OF LOVE,990EZ,202100699349200445, 
18509150,E,471400435,202012,07/01/2021,IGLESIA PENTECOSTAL UNIDA SHEQUINA INC,990EZ,202100699349200105, 
18509813,E,521432840,202012,07/01/2021,FRIENDS OF JERUSALEM MILL INC,990EZ,202130649349200023, 
18509256,E,371665112,202012,07/01/2021,COLFAX JR FALCON FOOTBALL AND CHEER INC,990EZ,202110689349201001, 
18509884,E,270045366,202012,07/01/2021,MUSIC WITH A MESSAGE MINISTRY INC,990EZ,202140699349200939, 
18509378,E,010920936,202012,07/01/2021,MERCY IN ME FREE MEDICAL CLINIC,990EZ,202120699349200522, 
18509404,E,203296091,202012,07/01/2021,MARCUS GARVEY PARK ALLIANCE,990EZ,202120699349200922, 
18509995,E,383953577,202012,07/01/2021,PETROGLYPH EDUCATION FOUNDATION INC,990EZ,202140709349200314, 
18510054,E,640692441,202004,07/01/2021,JUNIOR AUXILIARY OF RANKIN COUNTY MISSISSIPPI INC,990EZ,202100759349200700, 
18510061,E,113234458,202007,07/01/2021,MOVEMENT OF THE CHILDREN DANCE CENTER INC,990EZ,202100769349200740, 
18580700,P,710527810,201912,07/21/2021,BEAVER LAKE FIRE DEPT INC,990O,, 
18580708,P,846386799,201912,07/21/2021,CORSICANA HEBREW CEMETERY,990O,, 
18580756,P,526075270,201912,07/21/2021,THOMAS B AND ELIZABETH M SHERIDAN FOUNDATION INC,990T,, 
18580867,P,237081535,201912,07/22/2021,BRIDGETON FIREMENS RELIEF ASSOCIATION,990O,, 
18539860,P,920065318,202004,07/13/2021,ALYESKA SKI CLUB INC,990T,, 
18539892,P,475355019,201812,07/13/2021,MAKERSPACE SIOUX CITY INC,990T,, 
18581044,P,237211776,201912,07/22/2021,SUBURBAN GUN AND ROD CLUB,990O,, 
18532283,P,061663010,201906,07/07/2021,ALASKA CHARR EDUCATION FUND INC,990T,, 
18532323,P,860465466,201906,07/07/2021,FAMILY LIFE BROADCASTING INC,990T,, 
18515964,P,800870036,201812,07/01/2021,RAINWATER CHARITABLE FOUNDATION,990T,, 
18512573,P,237007897,201912,07/01/2021,MASSEY CHARITABLE TRUST,990T,, 
18531694,P,461393755,201906,07/06/2021,TRIHEALTH HOSPITAL INC,990T,, 
18543068,P,330766262,201912,07/14/2021,SAN DIEGO NEW LIFE BAPTIST CHURCH,990T,, 
18547846,P,936174460,202005,07/19/2021,JAMES AND LILA MILLER CHARITABLE TRUST,990T,, 
18549268,P,810104875,201412,07/19/2021,SHRINERS INTERNATIONAL LIVINGSTON SHRINE KLOWNS CLUB,990EO,, 
18547512,P,356018642,201910,07/19/2021,MORGAN COUNTY FAIR AND 4-H ASSN INC,990T,, 
18536761,P,237442277,201906,07/10/2021,GUIDEPOSTS A CHURCH CORPORATION,990T,, 
18530038,P,202899240,201712,07/02/2021,TURTLE CONSERVANCY,990T,, 
18549979,P,232327601,202006,07/20/2021,THOMAS L KELLY JR FOUNDATION,990PF,, 
18543086,P,202960651,201912,07/14/2021,ROGER AND KATHERINE FLAHIVE FOUNDATION,990T,, 
18532107,P,462162602,201912,07/06/2021,EDWARD AND SHANNON GRITZENBACH FAMILY FOUNDATION,990T,, 
18594123,P,056000277,201412,07/22/2021,NORTH PROVIDENCE FOP LODGE 13,990EO,, 
18594569,P,741359391,201912,07/23/2021,CHEROKEE HOME FOR CHILDREN,990,, 
18594612,P,610841501,201912,07/23/2021,KENTUCKY JUSTICE ASSOCIATION INC,990O,, 
18593974,P,146046388,201612,07/22/2021,AMERICAN LEGION POST NO 488 INC,990EO,, 
18538868,P,263808362,201912,07/12/2021,LAKEWOOD OFFICERS CHARITY,990T,, 
18539533,P,411347732,201912,07/12/2021,MINNESOTA STATE HANDBALL ASSOCIATION INC,990T,, 
18539563,P,510067938,201906,07/12/2021,BEEBE MEDICAL CENTER INC,990T,, 
18538664,P,135564941,201912,07/12/2021,HYMN SOCIETY IN THE UNITED STATES AND CANADA INC,990T,, 
18538617,P,592729133,201906,07/12/2021,UNIVERSITY OF FLORIDA RESEARCH FOUNDATION INC,990T,, 
18630139,P,990256147,201906,07/30/2021,JAPANESE CULTURAL CENTER OF HAWAII,990T,, 
18628523,P,411496335,201912,07/29/2021,HANOVER ATHLETIC ASSOCIATION INC,990T,, 
18535903,P,450489907,201906,07/08/2021,HARTE CHARITABLE FOUNDATION,990T,, 
18629571,P,237279896,201912,07/29/2021,ENID AND CROSBY KEMPER FOUNDATION 100189,990T,, 
18545313,P,596166292,201906,07/15/2021,UNIVERSITY OF WEST FLORIDA FOUNDATION INC,990T,, 
18545340,P,860363717,201906,07/15/2021,COPE COMMUNITY SERVICES INC,990T,, 
18543782,P,410712810,201909,07/15/2021,BENTON COUNTY AGRICULTURAL SOCIETY,990T,, 
18536123,P,231352338,201908,07/09/2021,JEWISH FEDERATION OF GREATER HARRISBURG,990T,, 
18564597,P,592886434,202006,07/20/2021,OAKLEIGH FOUNDATION INC,990PF,, 
18543946,P,342018427,201909,07/15/2021,CAUSE 4 CATS INC,990T,, 
18543949,P,920140815,201909,07/15/2021,LIFE ALASKA DONER SERVICES,990T,, 
18536248,P,260506792,201912,07/09/2021,TOWER MENTAL HEALTH FOUNDATION,990T,, 
18545762,P,942496799,201906,07/16/2021,J-SEI INC,990T,, 
18629074,P,951690988,201906,07/29/2021,EXCEPTIONAL CHILDRENS FOUNDATION,990T,, 
18629318,P,742145014,201907,07/29/2021,HERMANN EYE FUND,990T,, 
18606955,P,455457155,201912,07/23/2021,RESTORED HOPE MINISTRIES INC,990,, 
18510158,E,841303511,202012,07/01/2021,MARBLE INSTITUTE OF COLORADO INC,990EZ,202130719349200813, 
18509620,E,900534695,201912,07/01/2021,CARING OUTREACH FOR SENIORS,990EZ,202140689349200324, 
18509677,E,680224415,202006,07/01/2021,KEEP CALIFORNIA BEAUTIFUL INC,990EZ,202110699349200741, 
18509678,E,201890504,202012,07/01/2021,CAMP AWESUM INC,990EZ,202110699349200906, 
18509679,E,383761261,202012,07/01/2021,MUSEUM OF BROADCAST TECHNOLOGY INC,990EZ,202110699349200801, 
18509754,E,237269674,202006,07/01/2021,NEW YORK STATE FEDERATION OF CHAPTERS OF THE COUNCIL FOR EXCEPTIONAL CHILDREN,990EZ,202120709349200342, 
18538837,P,042104265,201906,07/12/2021,GROTON SCHOOL,990T,, 
18580293,P,460231186,202004,07/21/2021,AMERICAN LEGION BRATTVET GREEN POST 66,990O,, 
18541634,P,943231059,201606,07/14/2021,SEVEN TEPEES YOUTH PROGRAM,990T,, 
18581040,P,026032476,201912,07/22/2021,ST JAMES BUILDING ASSOCIATION,990O,, 
18530179,P,136083166,201912,07/06/2021,SULZBERGER FOUNDATION INC,990T,, 
18530216,P,061395552,201912,07/06/2021,RONALD DAVIS FAMILY FOUNDATION,990T,, 
18530255,P,383142753,201912,07/06/2021,VICTIM ASSISTANCE PROGRAM INC,990T,, 
18532700,P,410961309,201906,07/07/2021,MINNESOTA ASSOCIATION OF TOWNSHIPS,990T,, 
18516322,P,261300277,201909,07/01/2021,MAIN PLAZA CONSERVANCY,990T,, 
18501314,P,311373080,202006,07/01/2021,MERCY HEALTH SERVICES IOWA CORP,990T,, 
18531761,P,474670992,201912,07/06/2021,MIKE ZIMMER FOUNDATION,990T,, 
18532061,P,314379515,201906,07/06/2021,MUSKINGUM UNIVERSITY,990T,, 
18536485,P,237433570,201906,07/09/2021,UC RIVERSIDE FOUNDATION,990T,, 
18536609,P,841360158,201912,07/09/2021,COMMUNITY MEDIATION CONCEPTS,990T,, 
18536753,P,202882767,201912,07/10/2021,HEARTLAND ACRES AGRIBITION CENTER INC,990T,, 
18549867,P,840935136,201806,07/19/2021,PARKVIEW MEDICAL CENTER INC,990T,, 
18536839,P,522175852,201912,07/10/2021,COUNCIL OF GRADUATE SCHOOLS,990T,, 
18543090,P,042104768,201912,07/14/2021,NATIVE PLANT TRUST INC,990T,, 
18531973,P,042229839,201906,07/06/2021,HEALTH RESOURCES IN ACTION INC,990T,, 
18543157,P,237011890,201912,07/15/2021,SIEFF FAMILY FOUNDATION,990T,, 
18531976,P,391024723,201906,07/06/2021,MARIAN UNIVERSITY INC,990T,, 
18594585,P,541811064,201912,07/23/2021,QUAKER THRIFT STORE INC,990,, 
18594606,P,580412250,201906,07/23/2021,ROTARY CLUB OF ATLANTA,990O,, 
18594626,P,900187542,201912,07/23/2021,HUBBARD TRUST,990,, 
18538850,P,410698302,201912,07/12/2021,FIRST BAPTIST CHURCH,990T,, 
18538302,P,452998842,201906,07/12/2021,MERCY HOSPITAL LOGAN COUNTY INC,990T,, 
18538451,P,840728032,201912,07/12/2021,NFRIA-WSERC CONSERVATION CENTER INC,990T,, 
18539446,P,581716804,201906,07/12/2021,SAINT THOMAS HEALTH,990T,, 
18539485,P,621353357,201912,07/12/2021,DULLES AREA TRANSPORTATION ASSOCIATION,990T,, 
18594114,P,842413530,201912,07/22/2021,DENVER SMITH FOUNDATION,990PF,, 
18629561,P,363579508,201907,07/29/2021,RISK MANAGEMENT FOUNDATION,990T,, 
18532304,P,911693752,201906,07/07/2021,JUBILEE FOUNDATION,990T,, 
18501831,P,566061192,202006,07/01/2021,EAST CAROLINA UNIVERSITY EDUCATIONAL FOUNDATION INC,990T,, 
18512955,P,752062015,201912,07/01/2021,CHILDRENS MEDICAL CENTER FOUNDATION,990T,, 
18532701,P,311748533,201906,07/07/2021,SIOUX FALLS AREA COMMUNITY FOUNDATION INC,990T,, 
18532725,P,931100607,201912,07/07/2021,HEARTS OF LOVE,990T,, 
18516372,P,770210443,201912,07/01/2021,SAN LORENZO VALLEY MOUNTAIN COMMUNITY THEATER,990T,, 
18516392,P,330834071,201912,07/01/2021,EAST HILLS HERITAGE CHRISTIAN MINISTRIES,990T,, 
18501296,P,941218623,202006,07/01/2021,MENTAL HEALTH ASSOCIATION OF SAN FRANCISCO,990T,, 
18501300,P,430687077,202006,07/01/2021,MERCY HOSPITAL JEFFERSON,990T,, 
18516363,P,470384659,201906,07/01/2021,JEWISH FEDERATION OF OMAHA INC,990T,, 
18548094,P,680086536,201906,07/19/2021,NORTH VALLEY REHABILITATION FOUNDATION,990T,, 
18548166,P,376102277,201912,07/19/2021,FIRST BAPTIST CHURCH OF NOKOMIS,990T,, 
18536285,P,450665020,201912,07/09/2021,SISTER DOMINGAS AND FRIENDS FOUNDATION INC,990EZ,, 
18536304,P,821477679,201912,07/09/2021,LINDALE SUMMER BASKETBALL,990EO,, 
18536311,P,810104875,201512,07/09/2021,SHRINERS INTERNATIONAL LIVINGSTON SHRINE KLOWNS,990EO,, 
18536581,P,263214648,201906,07/09/2021,SOUTHERN REFORM THEOGICAL,990T,, 
18549818,P,131667053,201812,07/19/2021,AMERICAN INSTITUTE OF PHYSICS INC,990T,, 
18549909,P,347184819,201912,07/20/2021,DANIEL FAMILY CHARITABLE FOUNDATION,990PF,, 
18536843,P,825171174,201912,07/10/2021,RUFFO FAMILY FOUNDATION INC,990T,, 
18549987,P,411893619,201912,07/20/2021,HUMAN LIFE FOUNDATION,990PF,, 
18532132,P,710694931,201906,07/06/2021,ARKANSAS CHILDRENS RESEARCH INSTITUTE INC,990T,, 
18532137,P,231689692,201906,07/06/2021,LEHIGH VALLEY HOSPITAL,990T,, 
18594523,P,043389841,201606,07/22/2021,FOCUS SPRINGFIELD INC,990A,, 
18594631,P,391664313,201912,07/23/2021,DISCIPLESHIP UNLIMITED INC,990,, 
18593834,P,521665991,201906,07/22/2021,WASHINGTON STATISTICAL SOCIETY CHAPTER OF THE AMERICAN STATISTICAL ASSOCIATION,990EZ,, 
18593899,P,300427868,201912,07/22/2021,MT MARION FIRE COMPANY,990EZ,, 
18594101,P,820731061,201912,07/22/2021,INVESTING FOR AMERICA,990EO,, 
18630686,P,200461014,201912,07/31/2021,ANCHORAGE COMMUNITY LAND TRUST AND SUBSIDIARY,990T,, 
18630102,P,223132234,201912,07/30/2021,ATLANTIC CHALLENGE FOUNDATION INC,990T,, 
18630130,P,911155827,201912,07/30/2021,COMMUNITY CHURCH OF SEATTLE,990T,, 
18630385,P,311711622,201812,07/30/2021,JOINT RETIREMENT BOARD FOR CONSERVATIVE JUDAISM AMUTAH,990T,, 
18628537,P,526044269,201912,07/29/2021,MUSEUM STORE ASSOCIATION INC,990T,, 
18629554,P,222192686,201907,07/29/2021,SUZUKI ASSOCIATION OF THE AMERICAS,990T,, 
18535979,P,421418847,202006,07/08/2021,GENESIS HEALTH SYSTEM,990T,, 
18543761,P,742677688,201912,07/15/2021,VAAD HAKASHRUTH OF SAN ANTONIO,990T,, 
18564579,P,593228899,201712,07/20/2021,EVERGLADES FOUNDATION INC,990A,, 
18535235,P,251423657,201906,07/08/2021,UPMC,990T,, 
18564601,P,261725078,201912,07/20/2021,TREVOR ROBERTS MEMORIAL MISSION FOUNDATION,990PF,, 
18535311,P,753255585,201912,07/08/2021,INTERNATIONAL SOCIETY FOR PSYCHOLOGICAL AND SOCIAL APPROACHES TO PSYCHOSIS,990EZ,, 
18535314,P,043184741,201912,07/08/2021,NORTHBRIDGE JUNIOR BASEBALL LEAGUE,990EZ,, 
18535339,P,541999773,202006,07/08/2021,AMERICAN ASSOCIATION OF SCHOOL ADMINISTRATORS,990T,, 
18629075,P,446005747,201906,07/29/2021,NORTH KANSAS CITY HOSPITAL,990T,, 
18544064,P,510145081,201906,07/15/2021,SLEEPER TRUST,990T,, 
18544081,P,364267872,201912,07/15/2021,GEORGE AND SARAH OHLHAUSEN FOUNDATION,990T,, 
18629020,P,042108354,201912,07/29/2021,EASTERN STATES EXPOSITION,990T,, 
18535451,P,411931343,202006,07/08/2021,UNIVERSITY OF MINNESOTA FOUNDATION INVESTMENT ADVISORS,990T,, 
18629124,P,910900134,201912,07/29/2021,WASHINGTON TRAILS ASSOCIATION,990T,, 
18629163,P,470391515,201906,07/29/2021,GOOD SHEPHERD LUTHERAN COMMUNITY,990T,, 
18535664,P,680235003,202006,07/08/2021,SISKIYOU LAND TRUST,990T,, 
18509275,E,330964466,202012,07/01/2021,MORONGO BASIN CULTURAL ARTS COUNCIL,990EZ,202110689349200721, 
18544465,P,582492541,201906,07/15/2021,OWL TALLAHASSEE HOUSING INC,990T,, 
18580283,P,560711749,202004,07/21/2021,HAVELOCK MOOSE LODGE 1797 LOYAL ORDER OF MOOSE,990O,, 
18580649,P,311300743,201912,07/21/2021,COMMUNITY IMPROVEMENT CORPORATION OF DARKE COUNTY,990O,, 
18580990,P,813465291,201912,07/22/2021,NATIONAL NINJA LEAGUE INC,990O,, 
18541626,P,474005681,201707,07/14/2021,BETHEL MUSIC,990A,, 
18530491,P,251469392,201906,07/06/2021,GUIDANCE CENTER,990T,, 
18530556,P,580685908,201612,07/06/2021,TOCCOA FALLS COLLEGE INC,990T,, 
18530113,P,362167817,201908,07/06/2021,NORTHWESTERN UNIVERSITY,990T,, 
18530222,P,942902847,201912,07/06/2021,SAN FRANCISCO TRIAL LAWYERS ASSOC,990T,, 
18530253,P,391965415,201812,07/06/2021,TRI-STATE AMBULANCE INC,990T,, 
18532312,P,591375195,201906,07/07/2021,LIFE MANAGEMENT CENTER OF NORTHWEST FLORIDA INC,990T,, 
18516833,P,261087473,201912,07/01/2021,ROCKEFELLER STATE PARK PRESERVE CONSERVANCY INC,990T,, 
18532406,P,300706945,201906,07/07/2021,LANDIS COMMUNITIES,990T,, 
18514124,P,731575885,201912,07/01/2021,METAFUND CORPORATION,990T,, 
18515258,P,920146378,201906,07/01/2021,RESIDENTIAL YOUTH CARE INC,990T,, 
18532754,P,231371947,201906,07/07/2021,GOOD SHEPHERD REHABILITATION HOSPITAL,990T,, 
18516371,P,742371957,201906,07/01/2021,AREA AGENCY ON AGING REGION ONE INC,990T,, 
18501299,P,411884597,202006,07/01/2021,PINE MEDICAL CENTER,990T,, 
18516331,P,010511356,201909,07/01/2021,NORDX,990T,, 
18532079,P,943080164,201912,07/06/2021,MICHAEL AND ELIZABETH DINGMAN FOUNDATION,990T,, 
18548133,P,237210150,202008,07/19/2021,INTERCULTURAL STUDENT EXPERIENCES,990T,, 
18548084,P,861150456,201908,07/19/2021,TEXARTS ASSOCIATION FOR VISUAL AND PERFORMING ARTS,990T,, 
18536348,P,382690544,201912,07/09/2021,ALPENA MOOSE LODGE 571 LOYAL ODER OF MOOSE,990EO,, 
18611778,P,746430581,201712,07/27/2021,CHURCH OF THE ANNUNCIATION AND CITY OF,990PA,, 
18543520,P,237359590,201912,07/15/2021,ALLEGHENY MOUNTAIN SECTION AIR AND WASTE MANAGEMENT ASSOCIATION,990T,, 
18611859,P,710931577,201212,07/27/2021,ATHLETES COMMITTED TO ACADEMICS,990EA,, 
18611862,P,462402166,201712,07/27/2021,JUDSON EDUCATION CENTER INC JEC,990EA,, 
18536853,P,431973751,201912,07/10/2021,DIVINE HABITATION MINISTRIES INTL,990T,, 
18549978,P,363428793,201906,07/20/2021,HELP FOUNDATION OF OMAHA INC,990PF,, 
18550006,P,541985533,201912,07/20/2021,VON STERNBERG FAMILY FOUNDATION,990PF,, 
18549111,P,201241361,201712,07/19/2021,TEXAS PHYSICIANS FOR SOCIAL RESPONSIBILITY,990EA,, 
18581056,P,856091798,201912,07/22/2021,FIRST AMERICAN BANK WELFARE BENEFITS PLAN,990O,, 
18540690,P,540623670,201909,07/13/2021,GOODWIN HOUSE INCORPORATED,990T,, 
18540150,P,610598020,202003,07/13/2021,GREATER LOUISVILLE MEDICAL SOCIETY FOUNDATION INC,990T,, 
18594121,P,056000277,201312,07/22/2021,NORTH PROVIDENCE FOP LODGE NO 13,990EO,, 
18593801,P,311129064,202006,07/22/2021,DISABLED AMERICAN VETERANS,990EO,, 
18593790,P,251048764,201912,07/22/2021,HERITAGE PUBLIC LIBRARY,990EZ,, 
18539552,P,141611857,201912,07/12/2021,COMMUNITY ACTION PARTNERSHIP FOR DUTCHESS COUNTY INC,990T,, 
18538683,P,010940108,201912,07/12/2021,SPRING OF WATER INTERNATIONAL MINISTRIES,990T,, 
18615584,P,710236856,201912,07/29/2021,BAPTIST HEALTH,990T,, 
18615729,P,203075595,201912,07/29/2021,WORLD OF WONDERS SCIENCE MUSEUM,990T,, 
